station_id,name,lat,lon
85162552,Fontainebleau - Edmond Michelet,48.809564,2.362691
54000586,Pernety - Raymond Losserand,48.834255,2.317609
2515738489,Eugène Reisz - Davout,48.856319,2.410397
256561528,Eugène Oudiné - Dessous Des Berges,48.825642,2.375023
452920451,Mont Valérien - Michel Salles,48.856192,2.215297
54000588,Gare Montparnasse - Vaugirard,48.841807,2.31951
1020700136,Neuve Saint-Pierre - Beautreillis,48.853554,2.363912
100855693,Sabot - Rennes,48.852575,2.331553
102304517,Pereire - Place de Wagram,48.887071,2.304111
128889359,Champ de Mars - Cler,48.856692,2.306647
210737808,Aqueduc - Villette,48.883886,2.367199
17526921983,Mairie de Sceaux,48.778917,2.288736
54000546,Sénat - Condé,48.849542,2.337939
912377361,Diderot - Reuilly,48.847208,2.386127
259977414,Palais des Sports,48.833469,2.285872
36473,Cadet - La Fayette,48.875602,2.34357
129101773,Caulaincourt - Place Constantin Pecqueur,48.889678,2.338179
256124192,Belleville - Pyrénées,48.874191,2.386004
100918666,Place Pasdeloup,48.862654,2.367033
1002059045,Pont Neuf - Rivoli,48.86009,2.344058
35137730,Hôpital Pitié Salpêtrière,48.837702,2.360495
54000545,Parc André Citroën,48.84064,2.278062
20636986665,Cloys - Ordener,48.893539,2.336443
82568336,Jeanne Hornet - Girardot,48.873803,2.42782
66491408,Calmette,48.881049,2.424993
18175885970,Porte Maillot - Perreire,48.878021,2.284237
17527065847,Chateau,48.774661,2.313588
17527110170,Stade Gaston Bouillant,48.939959,2.327957
75641607,Blaise-Desgoffe - Vaugirard,48.846129,2.324267
54000541,Vieille du Temple - Francs Bourgeois,48.858256,2.358218
1025995767,Hôtel de Ville de Champigny sur Marne,48.813811,2.509676
1034242363,Place François Mitterand,48.864928,2.442958
1021553839,Faubourg Poissonniere - Delta,48.882556,2.349748
1021176825,Billancourt - Général Leclerc ,48.832265,2.238041
335780498,Greneta - Sebastopol,48.865242,2.351667
54000611,Manin - Simon Bolivar,48.8765,2.379407
484387018,Place du Maquis du Vercors,48.877322,2.408378
1035816937,Poissonniers - Nord,48.892511,2.352223
544249939,Raspail - Chomel,48.852233,2.326658
1023083417,Station Paris Basketball - Ney - Charles Hermite,48.898748,2.364575
66507229,Reims - Porte d'Asnières,48.891834,2.300145
20636823021,Tourlaque - Damrémont,48.887913,2.332831
82432573,Porte d'Ivry,48.821769,2.368871
66491386,Surcouf - Université,48.861273,2.309454
54000539,Hôtel de Ville - Pont-Marie,48.8539,2.356947
452936197,Bois de Vincennes.,48.833806,2.413222
27415012,Bercy.,48.839967,2.378863
101490103,Saint-Jacques - Tombe Issoire,48.833206,2.336911
100872260,Duroc - Place de Breteuil,48.847461,2.312614
213848056,Parvis Corentin Celton,48.827473,2.278432
20431248994,Charles Robin - Grange aux Belles,48.877377,2.369846
653127524,Gustave Eiffel - Parc des Impressionnistes,48.903906,2.294691
263610599,Centenaire - Sorins,48.858535,2.427351
214134714,Gare Arcueil - Cachan,48.799824,2.328171
653066427,Franciade - Gabriel Péri,48.932615,2.355954
129089749,Brochant - Square des Batignolles ,48.888187,2.316861
82587428,Dupont de l'Eure - Gambetta,48.867939,2.400365
27415297,Square Raymond Souplex,48.891837,2.335426
13283986,Keller - La Roquette,48.855551,2.375278
20636530104,Dunkerque - Faubourg Saint-Denis,48.879591,2.357031
100910836,Parmentier - Fontaine au Roi,48.867877,2.372706
6515,Rougemont - Poissonnière,48.871612,2.345873
41523981,Mairie du 15ème,48.841776,2.298654
1034247348,Place des Larris,48.856836,2.478024
39536951,Vistule - Choisy,48.823655,2.361572
35089539,Manin - Crimée,48.883122,2.386367
27415169,Nationale - Marcel Duchamp,48.824637,2.367801
15412563,Square Desnouettes,48.834768,2.284142
30179848,Saint-Blaise - Mouraud,48.856962,2.408695
27363029,Charonne - Philippe-Auguste,48.855603,2.390546
484889494,Hôtel de Ville de Levallois Perret,48.893145,2.288882
54000607,Convention - Saint-Charles,48.843156,2.283109
36003,Pont de Lodi - Dauphine,48.855297,2.339947
27415215,Romain Rolland,48.820215,2.323414
263732151,Gambetta - Michelet,48.852738,2.429966
129161858,République - Henri Barbusse,48.906616,2.389432
653035822,Jeûneurs - Mulhouse,48.868997,2.346925
27415285,Place de Finlande,48.862408,2.311362
27363256,Thérèse - Opéra,48.866484,2.334433
100902274,Roquépine - Malesherbes,48.873451,2.320404
100770878,Poissy - Saint-Germain,48.849696,2.352969
75313725,Ferrus - Saint-Jacques,48.831388,2.340856
653069115,Claude Vellefaux - Sambre et Meuse,48.875022,2.370478
82419429,Faidherbe - Dahomey,48.851358,2.383823
349750111,Bleue - Trévise,48.875789,2.34729
52453,Le Vau - Maurice Bertaux,48.868034,2.411031
210389577,Daunou - Louis le Grand,48.869113,2.332515
1055553396,Mornay - Sully,48.849704,2.364461
210394523,Porte Saint-Martin,48.868602,2.355701
66505513,François 1er - Lincoln,48.869518,2.302426
15383032,Place du Canada,48.865346,2.310194
1056959071,Place Mireille Havet,48.850533,2.383756
486833337,Bachaumont - Montmartre,48.866174,2.344978
606669250,Square Georges Melies,48.840702,2.409668
17638171254,Charles de Gaulle - Louis Philippe,48.881742,2.271005
54001190,Mairie du 19ème,48.882563,2.381262
82569809,Jardin Marguerite Long,48.881699,2.283658
266052390,Melun - Jean Jaurès,48.88378,2.376477
37952191,Jean Jaurès - Reine,48.840096,2.239873
34300292,Argenson - Château,48.888559,2.2642
82554786,Place de l'Eglise - Pantin,48.892809,2.412435
268976295,Butte aux Cailles - Esperance,48.827588,2.349215
27415444,Louis Ganne - Davout,48.863387,2.409726
76488849,Fernand Braudel - Vincent Auriol ,48.836379,2.37234
460558111,Square du Bataclan,48.863376,2.371133
66491368,Sorbonne - Ecoles,48.849687,2.3435
15401095,Versailles - Claude Terrasse,48.840219,2.263834
1055541632,Place Tony de Graaff,48.818165,2.245811
54000561,Lamartine - Faubourg Montmartre,48.876614,2.339766
60667075,Georges V - François 1er,48.87034,2.30082
20824565291,Hippodrome de Paris Vincennes,48.820485,2.450281
20897904006,Pablo Picasso - Olympiades,48.855203,2.48724
84983562,Roquette - Folie Regnault,48.859247,2.386554
129081441,Vignes - Boulainvilliers,48.856399,2.27524
1056986761,Terroirs de France - Lheureux,48.83212,2.388618
82566934,Brochant - Clichy,48.89033,2.319731
35106544,René Coty - Parc Montsouris,48.824791,2.336125
267976590,François Truffaut - Saint Emilion,48.833724,2.386602
54000630,Madeleine Michelis - Roule,48.882604,2.277363
1599921040,Jessaint - Marx Dormoy,48.884845,2.35893
1056965116,Lac Daumesnil - Saint-Maurice,48.827746,2.418365
82573931,René Binet - Porte de Montmartre,48.899051,2.336553
82436057,Moulin de la Pointe,48.820929,2.356318
11851037297,Sèvres Rive Gauche,48.821443,2.215079
82448637,Suffren - Pérignon,48.847176,2.307052
271540743,Gare de Clichy-Levallois ,48.896798,2.298468
11851327865,Docteur Calmette - Martre,48.898969,2.308651
13372702,Saint-Fargeau - Mortier,48.872667,2.407913
1599931563,République - Auguste Perret,48.786953,2.351859
15411223,Dareau - Broussais,48.830776,2.33618
85152599,Le Corbusier - Jean Jaurès,48.837808,2.240838
478593396,Jean Moulin - Paul Doumer,48.862218,2.455334
213675430,Boutroux - Porte de Vitry,48.822632,2.377738
363735875,Pont De Charenton,48.817969,2.419953
284711589,Beaumarchais - Pas de la Mule,48.855581,2.368433
265266148,Pierre Brossolette - Adolphe Pinard,48.821772,2.313156
269953055,Quai Marcel Boyer - Victor Hugo,48.822556,2.39204
66491406,Cours de Vincennes - Davout,48.847238,2.410704
30550,Mairie du 9ème,48.873267,2.340753
20458224375,Vivienne - Petits Champs,48.867331,2.339144
20637420127,Monte Cristo - Bagnolet,48.856566,2.39727
43219958,Odessa - Départ,48.842886,2.324428
82590367,Place Marcel Sembat,48.833289,2.244175
213693126,Véron - Lepic,48.885261,2.33456
357491025,Place Centrale,48.787402,2.227883
457713145,Gare de Nanterre Ville,48.89503,2.195793
392576677,Senard - Charles Blum,48.857316,2.221092
52456,Pré Saint-Gervais - Lilas,48.877871,2.395907
1056995858,Gergovie - Vercingétorix,48.834534,2.313155
27414924,Sambre et Meuse - Villette,48.874406,2.373807
213695073,Hôpital Robert Debré,48.880052,2.400865
653217067,Jules Guesde - Laennec,48.87629,2.500694
365181481,Guy Môquet - Saint-Ouen,48.892778,2.327034
653076373,Bois de Vincennes - Porte Jaune,48.838751,2.460549
275968458,Place du Président Salvador Allende,48.897307,2.400792
213936755,Edouard Vaillant - Galliéni,48.858463,2.414795
128928526,Clapeyron - Moscou,48.880788,2.324815
287096529,Paul Klee - Place Augusta Holmes,48.838946,2.370424
13242682,Alexander Fleming - Belvédère,48.881791,2.40306
128884445,Constantine - Université,48.86068,2.314848
284708999,Santé - Arago,48.835077,2.341574
653079520,Averroès - Aimé Césaire,48.914053,2.412637
653076393,Place du Front Populaire - George Sand,48.906807,2.364541
129069108,Paul Barruel - Vaugirard,48.840149,2.304433
19161093714,Evariste Galois,48.873341,2.413354
20940948422,Versailles - Résistances,48.756959,2.388576
54000550,Rapp - Place du Général Gouraud,48.858103,2.300407
124390478,Commandant l'Herminier - Gallieni,48.847041,2.416045
1056979685,Bastille - Quai de la Rapée,48.846824,2.366936
97705710,Jacquard - Ternaux,48.864661,2.373162
1056972307,Pyramide - Parc Floral,48.837442,2.440452
1062812659,Auguste Blanqui - Glacière,48.831152,2.343822
15310509,Choron - Martyrs,48.877851,2.33967
1109534105,Demi-Lune - Aristide Briand,48.876264,2.456282
1057003116,Charles Lecocq - Lecourbe,48.84044,2.294867
285726279,Quai de Valmy,48.88127,2.368186
1057081237,Cimetière d'Issy-les-Moulineaux,48.8177,2.260931
7261,Athènes - Clichy,48.878114,2.32956
213685863,Parc Suzanne Lenglen,48.833251,2.27654
390075668,Stade Georges Carpentier,48.820482,2.366832
653079135,Mazagran - Pierre de Coubertin,48.816219,2.344227
38319086,Pierre Demours - Laugier,48.881307,2.294846
221032834,Metz - Faubourg Saint-Denis,48.870893,2.353521
653129435,Neuilly - Petit,48.898965,2.296279
129121741,Belleville - Couronnes,48.868831,2.380986
362178041,Place Jules Ferry,48.812108,2.325837
100783424,Censier - Santeuil,48.840659,2.353752
210584503,Gare de l'Est - Fidélité,48.874575,2.356796
292871105,Botzaris - Crimée,48.879597,2.388791
38280,Saint-Didier - Raymond Poincaré,48.866423,2.285863
653125838,Cours de l'Ile Seguin - Parc Billancourt,48.827141,2.234235
457834134,André Maurois - Joseph et Marie Hackin,48.877898,2.278959
20458486160,Sérurier - Alphonse Aulard,48.880529,2.398029
213686471,Eylau - Trocadéro,48.863354,2.286421
124622630,Pelée - Alphonse Baudin,48.860027,2.371054
54000593,Longchamp - Place d'Iéna,48.864917,2.292675
422639331,Mairie de Neuilly sur Seine,48.884947,2.267703
27362949,Louis Blanc - Jemmapes,48.879331,2.368449
1057061349,Chancé Milly - Cimetière Communal Sud,48.896872,2.303922
285454061,Square de la rue Pixérécourt,48.873682,2.396028
129142199,Marcel Yol - Jullien,48.825376,2.287235
129135654,Victor Cresson - Telles de la Poterie,48.822699,2.26865
214109662,Hôtel de ville de Fontenay-sous-Bois,48.849497,2.475016
302725495,Gare SNCF Vanves-Malakoff,48.819002,2.29215
653122771,Marc Sangnier - Division Leclerc,48.785997,2.329956
35147530,Pierre Levée - Fontaine Timbaud,48.866327,2.371116
1057179405,Résistance - Hoche,48.864273,2.435784
653135400,Paul Vaillant-Couturier - Gare RER,48.801082,2.402097
213689228,Raffet - Montmorency,48.852587,2.262925
129079313,Commerce - Letellier,48.847977,2.296625
409364001,Ivry - Simone Weil,48.823284,2.36591
1057039016,Fessart - Château,48.84245,2.23989
1057045129,Cimetière de Boulogne-Billancourt,48.830764,2.252024
1190800638,Ranelagh - Maison de la Radio,48.852936,2.28045
303102719,Brancion - Lefebvre,48.829002,2.301431
27363277,Place Saint-Ferdinand,48.878155,2.288518
303452950,Hôtel de Ville de Fontenay-aux-Roses,48.790845,2.287146
54000617,Docteurs Déjérine - Pte de Montreuil,48.853984,2.412083
653126035,Vanne - Saussaies,48.786404,2.338848
210745258,Jean-Pierre Timbaud - Vaucouleurs,48.867937,2.377885
19016646124,Vaugirard - Verrerie,48.820881,2.236722
308082350,Malakoff - Place de la Porte Maillot,48.876733,2.283458
653080383,Bruneseau - Quai d'Ivry,48.824946,2.388566
20636402451,Martignac - Grenelle,48.858278,2.318707
42499285,Petit Palais,48.866769,2.315766
37921892,Vinaigriers - Magenta,48.873117,2.359305
27363558,Wurtz - Tolbiac,48.826312,2.344586
653123610,Pierre Lefaucheux - Traversière,48.824352,2.241791
27269170,Quai aux Fleurs - Pont Saint-Louis,48.852916,2.352196
54000562,Square Alban Satragne,48.875388,2.355957
135806005,Mairie de Romainville,48.885109,2.435679
102326776,Jardin de l'Hospice Debrousse,48.861451,2.405686
653135378,Amaury Duval - Gabriel Péri,48.817188,2.323842
84958519,Arcole - Notre-Dame,48.853884,2.34938
54000553,Marignan - Champs-Elysées,48.869496,2.306614
34235349,Jean Calvin - Tournefort,48.841589,2.34849
18012983979,Gallieni - Lycée Charles Petitet,48.92764,2.330899
54000615,Buzenval - Avron,48.851617,2.401514
453172172,Porte d'Italie,48.817162,2.360236
478385490,Charles Gide - Fort de Bicêtre ,48.807194,2.353984
213706622,Vitruve - Davout,48.860532,2.409159
213686749,Place de la Porte de Passy,48.857341,2.264417
1057302263,Place Nationale - Château-des-Rentiers,48.829268,2.365212
42541542,Gare Montparnasse - Edgar Quinet,48.841488,2.323323
443402852,Place de Lévis,48.883547,2.313193
38192,La Motte-Picquet - Grenelle,48.848583,2.299348
1062162270,Théâtre de La Garenne,48.905658,2.234595
35101194,Place de l'Insurrection d'Août 1944 ,48.814779,2.398075
559980654,George V - Christophe Colomb,48.87046,2.30104
210751059,Hôpital - Campo-Formio,48.835405,2.358218
19331917084,Lycée Saint Exupéry - Juliette Savar,48.783022,2.463736
66491395,Daumesnil - Hébrard,48.8429,2.38474
404947652,Place Fernand Forest,48.849269,2.281863
458086607,Président Wilson - Baudin,48.898269,2.284934
653081846,Jourdan - Monticelli,48.822032,2.329095
213689815,Porte d'Asnières,48.890358,2.303629
443198808,Gaston Tessier - Rosa Parks RER,48.896377,2.374369
620676855,Camille Groult - Guy Môquet,48.787483,2.397673
6294,Marché aux fleurs,48.855258,2.347375
210738704,Mazagran - Bonne Nouvelle,48.870047,2.351125
82565383,Jacques Kellner - Saint-Ouen,48.895809,2.327897
102745622,Raspail - Albert Schweitzer,48.810315,2.343959
13191324,Assas - Luxembourg,48.843734,2.333428
213677219,Brillat-Savarin - Küss,48.822203,2.350422
85155919,Estienne d'Orves - Henri Ginoux,48.815388,2.320887
1062238429,Place de l'Europe - Quai de Bercy,48.825299,2.394568
102343591,Louis Pasteur - Albert Petit,48.796261,2.317289
7247,Charonne - Pierre Bayle,48.858445,2.390398
653134004,Louis Rolland - République,48.817109,2.319311
389788858,Emeriau - Beaugrenelle,48.847912,2.284306
1056947780,Faubourg Poissonnière - Dunkerque,48.880883,2.349934
38327,Victor Hugo - La Pompe,48.867952,2.281463
100925033,Gare de Lyon - Chalon,48.845666,2.374145
109609241,Colmar - Victor Hugo,48.886523,2.173961
82562496,Benjamin Delessert - Jean Lolive,48.89392,2.417982
235197110,Place de la Gare,48.802534,2.427504
417088374,Place Mongolfier,48.81516,2.459288
439750210,Italie - Jardin Joan Miro,48.819909,2.359295
476183970,Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.358546
27415246,Javel - André Citroën,48.846276,2.278637
101491821,Jean Moulin - Place Victor et Hélène Basch,48.827649,2.326197
369011098,Paris - Laitières,48.846303,2.420755
1057319366,Quai de la Gare - Pont de Bercy,48.837308,2.374086
82375611,Batignolles - Beudant,48.882164,2.319853
102309973,Cimetière de Montmartre,48.886472,2.33289
653147618,Lucien Lanternier - Le Luth,48.931594,2.288978
19697757271,Conservatoire Marcel Dadi,48.79009,2.453597
417623119,Mairie de quartier du Plateau - Mont-Valérien,48.879993,2.207244
365886904,Berthier - Place Stuart Merril,48.885928,2.293345
653083263,Lucien Bossoutrot - Général Martial Vallin,48.836956,2.274107
85015750,Pergolèse - Malakoff,48.875211,2.284278
27064639,Vaugirard - Pasteur,48.840409,2.315437
102722579,Voltaire - Anatole France,48.891999,2.284263
39151458,Goutte d'or - Barbès,48.885124,2.349696
468354634,Quai de l'Oise - Aisne,48.890623,2.38337
213682190,Place Jacques et Thérèse Tréfouël,48.842726,2.312566
213692227,Square Louise Michel,48.884687,2.344139
653137566,Mairie de Clamart,48.800612,2.262151
213674686,Place Jeanne d'Arc,48.829575,2.369126
38522,Douai - Pierre Fontaine,48.882291,2.333241
488889101,Bessières - Porte de Clichy,48.896118,2.317909
42720305,Monceau - Malesherbes,48.879508,2.314546
266422568,Place Edmond Michelet,48.860135,2.350064
488872892,Emile Zola - Fondary,48.847051,2.295341
54000632,Paul Vaillant-Couturier - Victor Hugo,48.898197,2.293848
379063990,Place du 14 Juillet,48.819267,2.3012
210396518,Estrapade - Ulm,48.845128,2.345457
428088564,La Jarry - Place Diderot,48.849727,2.452014
221036108,Charonne - Bureau,48.854176,2.396093
82584215,Place Lafayette,48.829655,2.263868
1057730786,Halles - Bourdonnais,48.860449,2.346016
131094294,Charles Tillon - Cimetière Communal,48.91844,2.393563
494183852,La Motte-Picquet - La Tour Maubourg,48.856927,2.309622
491687415,Delizy - Louis Nadot,48.896213,2.409458
653083675,Maréchal Joffre - Verdun,48.85385,2.470307
653141822,Île de la Jatte,48.894036,2.266634
488980540,Saint-Mandé - Fabre d'Eglantine,48.845358,2.396502
653137567,Place Saint-Just,48.79038,2.389523
54000600,Toqueville - Cardinet,48.884902,2.310939
82455731,Cambronne - Villa Croix Nivert,48.845848,2.301757
15212034,Gérando - Rochechouart,48.882943,2.346485
1057399900,Placette Grégoire Collas,48.94342,2.248748
491932748,Porte des Lilas - Faidherbe,48.878619,2.412033
1057378487,Fort d'Aubervilliers,48.915024,2.403528
1057737444,Place Ginette Hamelin,48.837853,2.382064
911767210,Alexandre Parodi - Quai de Valmy,48.879359,2.366596
82336035,Saint-Germain - Ciseaux,48.853305,2.334465
255322397,Auguste Blanqui - Corvisart,48.830099,2.350273
1314450240,Gare du Stade,48.931268,2.260378
1057221951,Balzac - Olympes de Gouges,48.778503,2.400679
559595472,Suffren - Champ de Mars,48.854719,2.295217
129016495,Taitbout - La Fayette,48.87333,2.335263
16659964929,Arsène Houssaye - Friedland,48.874511,2.299472
1057335613,Quai du Président Roosevelt - Pont Aval,48.834388,2.265682
586649404,Conservatoire de Musique,48.770936,2.403401
54000599,Lemercier - Cardinet,48.890097,2.317378
20430917761,Place des Fêtes - Solitaires,48.876645,2.392033
210582231,Londres - Place d'Estienne d'Orves,48.876694,2.330536
312870435,Dunkerque - Trudaine,48.882152,2.346325
129106450,Joseph Dijon - Ornano,48.893745,2.347668
1057405802,Place Nelson Mandela,48.897874,2.218282
27414544,Place Monge,48.842762,2.352408
213894629,Square Denise Buisson,48.856232,2.426436
1057354004,Chemin de Bretagne,48.824753,2.258839
129059516,Picpus - Louis Braille,48.839989,2.400526
100923502,Crozatier - Faubourg Saint-Antoine,48.85044,2.378901
1227051850,Glacière - Soeur Catherine Marie,48.829523,2.34357
1057748427,Rottembourg - Général Michel Bizot,48.837878,2.404405
54000560,Geoffroy - Marie,48.873782,2.344514
36391,Godot de Mauroy - Madeleine,48.869789,2.326347
100933541,Vivaldi - Antoine-Julien Hénard,48.841924,2.389729
100934967,Madagascar - Meuniers,48.834605,2.397065
15309045,Marché Saint-Quentin,48.877356,2.354511
20490738387,Constant Coquelin - Invalides,48.848283,2.31575
1062783107,Buffon - Jardin des Plantes,48.842668,2.361859
653086121,Louis Xavier de Ricard - Ancienne Mairie,48.846299,2.47242
653139897,Lebrun - Colonel Fabien ,48.782669,2.381318
1015246367,Champs-Elysees - Bassano,48.871812,2.300239
101011685,Charenton - Prague,48.848175,2.376358
27415547,Square Etienne Jarousse,48.824852,2.292593
54000543,Cloître Saint-Merri - Renard,48.858835,2.351828
1057091571,Esplanade du Foncet - Camille Desmoulins,48.82709,2.260686
20491171604,Charentonneau - Maison Alfort,48.809972,2.443242
100769544,Harpe - Saint-Germain,48.851519,2.34367
1057765913,Hôpital Necker,48.846043,2.313245
1062704564,Bourg l'Abbé - Saint-Martin,48.863933,2.352406
1057234527,Gare d'Argenteuil,48.947022,2.256898
20491270292,Barrault - Place de Rungis,48.822659,2.346759
1057072168,Jules Guesdes - Général de Gaulle,48.819306,2.278934
1057366813,Hôtel de Ville de Sèvres,48.824364,2.213105
1056715831,Marché Saint-Germain,48.851656,2.3355
101742129,Cherche-Midi - Hôpital Necker,48.844611,2.317914
1057360420,Place Aimé Césaire,48.783195,2.242913
125811629,Leredde - Tolbiac,48.828876,2.374438
214119792,Gare RER - Malleret-Joinville,48.802936,2.42531
13912564,Bruant - Vincent Auriol,48.834848,2.366826
37504995,Jean Monnet - Iles,48.823394,2.249707
131908132,Parc Eli Lotar,48.91845,2.372709
49117995,Condorcet - Turgot,48.879852,2.345232
1057753858,Place Charles Michels,48.846401,2.28502
54000592,Balard - Montagne de la Fage,48.838507,2.278287
27359295,Benoît Frachon - République,48.852307,2.415605
81212212,Jean Jaurès - Jules Jacquemin,48.884331,2.40829
54000587,Mairie du 14ème,48.832546,2.325492
58311330,Place des Droits de l'Enfant,48.82748,2.331922
653087914,Marne - Charles de Gaulle,48.815072,2.412167
41219552,Saint-Benoît - Jacob,48.855451,2.333472
101738550,Didot - Place de Moro-Giafferi,48.8337,2.3215
54000622,Davout - Volga,48.85292,2.410523
82339935,Porte de la Muette,48.863023,2.268719
27414713,Landy - Heurtault,48.915097,2.375951
36151,Favart - Italiens,48.871446,2.33829
102307005,Villiers - Batignolles,48.881253,2.316538
20454506987,Pavé Grignon - Bretagne,48.757398,2.401247
54000564,Paradis - Hauteville,48.875,2.352276
27363337,Bréguet - Sabin,48.856932,2.370675
100967498,Stalingrad - Rigollots,48.849974,2.455576
6298,Gare du Nord - Saint-Vincent de Paul,48.880956,2.352431
20497547989,Place du Général Leclerc,48.765291,2.392657
43247025,Jardins d'Eole,48.88697,2.366849
19858721250,Université Paris Est Créteil,48.787714,2.446191
54000619,Porte de Bagnolet,48.864707,2.408345
101008598,Reuilly - Place Felix Eboue,48.840303,2.39463
75525462,Plantes - Moulin Vert,48.830058,2.32323
95845524,Cité Riverin - Château d'Eau,48.870702,2.35874
38407,Flandrin - Longchamp,48.868778,2.274355
82554449,Porte Molitor,48.845248,2.256902
39535340,Charles Frérot - Albert Guilpin,48.815584,2.350503
66491391,Claude Vellefaux - Hôpital Saint-Louis,48.872859,2.370072
54000570,Place de la Nation - Picpus,48.846822,2.400113
1062256852,Maxime Gorki - Louis Aragon,48.789098,2.368388
54000582,Edgar Quinet - Gaité,48.841161,2.324595
1057373549,Gare RER les Grésillons,48.919899,2.314585
653089942,Poissonniers - Championnet,48.895433,2.353018
201923447,Murat - Porte de Saint-Cloud,48.837509,2.257765
220504949,Grande Truanderie - Saint-Denis,48.86263,2.349808
41464928,Sèvres - Lecourbe,48.844768,2.311009
27296946,Square Claude Bernard,48.89876,2.375326
653143563,Henri Ravera - Gabriel Péri,48.797223,2.302116
15308712,Jules Vallès - Charonne,48.854284,2.384767
15462861,Crevaux - Bugeaud,48.870809,2.281149
1062797394,Place de la Madeleine - Royale,48.869228,2.324421
265201872,Bourdon - Pont Morland,48.84781,2.365936
82332239,Ecoles - Carmes,48.848904,2.347349
9931940126,Diane Arbus,48.898801,2.352402
443153677,Perle - Vieille du Temple,48.860135,2.361121
66505510,Epée de Bois - Mouffetard,48.841509,2.350067
1062245074,Roger Salengro - Général de Gaulle,48.820029,2.484676
1057758764,Cadix - Hameau,48.834011,2.289516
653144717,Camille Risch - Paul Armangot,48.774703,2.373685
42275164,Reuilly - Daumesnil,48.839539,2.397252
75345531,Turbigo - Française,48.863589,2.347779
82574198,Mairie d'Issy,48.823768,2.272311
66491379,Place des Abbesses,48.884543,2.338687
35600927,Mairie du 16ème,48.863937,2.276595
100868590,Cité Vaneau,48.854221,2.319615
54000616,Pyrénées - Avron,48.853247,2.405871
66491381,Leibniz - Jean Dollfus,48.896328,2.33339
77773,Gare de Reuilly - Picpus,48.842674,2.397294
52518,Louis Lumière.,48.862162,2.411126
1062874070,Jourdan - Cité Universitaire,48.819897,2.339701
54000554,Gare Saint-Lazare - Stockholm,48.877127,2.322417
27415389,Gambetta - Père Lachaise,48.864296,2.398229
66491367,Beaubourg - Michel-le-Comte,48.862535,2.35431
1062802530,Niger - Soult,48.843699,2.410361
653091206,Porte de Clignancourt - Ney,48.899641,2.344321
49341735,Centquatre,48.889334,2.370785
15309674,Square Montholon,48.87662,2.345764
27414902,Louis Blanc - La Chapelle,48.884009,2.359934
49094984,Herschel - Observatoire,48.843424,2.337665
15463487,Pergolèse - Marbeau,48.873569,2.281513
210395439,Centre Georges Pompidou,48.861419,2.352581
39169029,Sorbier - Ménilmontant,48.868542,2.389772
66505516,Cordelières - Arago,48.835481,2.348572
30730,Place de la Nation - Charonne,48.848365,2.399762
20636665336,Italie - Tage,48.822283,2.35843
125623876,Phalsbourg - Villiers,48.882423,2.309045
2515672078,Petit - Georges Thill,48.886031,2.389575
35317080,Emile Reynaud - Porte de la Villette ,48.90099,2.388702
653146273,Chausson - Gabriel Péri,48.921891,2.295231
1062882947,Bargue -  Dutot,48.837884,2.308876
653091677,Place de l'Europe - Alfortville,48.789137,2.42848
35472299,Pyrénées - Plaine,48.850267,2.406282
338824395,Bourse du Travail,48.868977,2.362344
1062982815,Gare de Bellevue,48.81924,2.229531
1237624420,Maurice d'Ocagne - General Maudhuy,48.824143,2.315879
27415179,Sarrette - Général Leclerc,48.825031,2.326413
100760396,Turbigo - Réaumur,48.865574,2.35642
129152818,Place de la Fraternité,48.857164,2.422847
27313492,Petites Ecuries - Faubourg Saint-Denis,48.872871,2.354215
49498164,Mairie du 8ème,48.877932,2.318264
210585225,Dunkerque - Alsace,48.879355,2.358379
262607058,Charles de Gaulle - Plateau de Vanves,48.822331,2.298572
39626277,Lacuée - Lyon,48.849268,2.370459
1074095810,Maurice Payret-Dortail,48.87812,2.223363
128880156,Archives - Rivoli,48.857347,2.353977
27364642,Maine - Liancourt,48.835064,2.323731
266963426,Beaumarchais - Saint-Gilles,48.858038,2.367935
20636765333,Italie - Vistule,48.823439,2.358206
129023855,Parme - Clichy,48.881266,2.328197
128890772,Bosquet - Saint-Dominique,48.858652,2.303717
66489651,Louis le Grand - Italiens,48.870509,2.334054
1805255023,Sèvres - Général Leclerc,48.830122,2.231426
1057207064,Saint-Denis - Université,48.945634,2.36383
27415411,Frères Flavien - Porte des Lilas,48.878099,2.411046
210387163,Saint-Denis - Réaumur,48.866112,2.350779
653150828,Joffre - Aigle,48.904033,2.245096
443654970,Française - Etienne Marcel,48.864053,2.347587
15153595,Nationale - Vincent Auriol,48.832527,2.362354
471094898,Olivier de Serres - Leriche,48.834602,2.295748
1057290902,Cours de Vincennes - Soult,48.846919,2.410522
42341698,Cléry - Montmartre,48.867458,2.344521
653187900,Adolphe Lalyre - Armand Silvestre,48.904063,2.273416
128874528,Temple - Haudriettes,48.861637,2.356696
1062827573,Bézout - Général Leclerc,48.828848,2.328597
54000542,Blancs-Manteaux - Archives,48.859418,2.355947
27415512,Parc Roger Salengro,48.905304,2.310559
100759356,Montmartre - Etienne Marcel,48.865022,2.345068
1074142878,Hôtel de Ville de Chaville,48.808871,2.188134
213680246,Didot - Mariniers,48.826505,2.313136
54000465,Etienne Marcel - Montorgueil,48.864506,2.346196
1074060095,Lally-Tollendal - Armand Carrel,48.882701,2.374718
80419347,Lagny - Auguste Blanqui,48.849226,2.42186
